houseid,is_mail,wthhfin5d_hi,wthhfin5d_nohol_hi,numadlt,smplsrce,homeown,hometype,rail,census_d,census_r,hh_hisp,drvrcnt,cnttdhh,cdivmsar,flag100,hhfaminc,hhfaminc_imp,hh_race,hhsize,hhvehcnt,hhrelatd,hhresp,lif_cyc,msacat,msasize,travday,urban,urbansize,urbrur,ppt517,youngchild,oamultadd1,oamultadd2,resp_cnt,confirmage,confirmedhome_addr1,confirmedhome_city,confirmedhome_formattedaddr,confirmedhome_latitude,confirmedhome_locname,confirmedhome_loctype,confirmedhome_longitude,confirmedhome_state,confirmedhome_streetaddr,confirmedhome_zip,urbrur_2010,tdaydate,wrkcount,stratumid_addon,home_geom_nrel,home_geom_nrel_zipcode
6000137751,2,33.33907542,35.07968541,2,3,1,2,2,9,4,2,1,10,92,1,4,4,3,2,1,1,1,10,2,4,2,1,3,1,0,0,5,3,2,1,,Honolulu,,,,1,,HI,,96814,1,202210,1,5001,,96813
6000137764,2,149.6765418,167.9542903,1,3,1,3,2,9,4,2,1,2,92,1,11,11,1,1,2,2,1,1,2,4,6,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96817,1,202210,1,5001,,96817
6000137766,2,35.41321491,39.28606009,2,3,3,3,2,9,4,2,1,2,92,1,5,5,1,2,1,2,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Beach,,,,1,,HI,,96706,2,202209,1,5001,,96706
6000137773,2,61.98914881,59.48869348,2,3,3,3,2,9,4,2,1,2,92,1,6,6,3,2,1,1,1,2,2,4,3,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96818,1,202210,2,5001,,96818
6000137779,2,69.70822446,70.6049622,1,3,1,3,2,9,4,2,1,7,92,1,8,8,3,1,1,2,1,1,2,4,5,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96813,1,202210,1,5001,,96813
6000137784,2,60.26898957,64.26397912,2,3,3,3,2,9,4,2,1,8,92,1,6,6,3,4,0,1,1,4,2,4,2,1,3,1,1,1,5,3,3,1,,Honolulu,,,,1,,HI,,96826,1,202210,2,5001,,96826
6000137823,2,250.422206,259.4389906,2,3,3,3,2,9,4,1,2,7,92,1,4,4,5,5,2,1,1,4,2,4,2,4,6,2,1,2,1,-1,3,1,,Waianae,,,,1,,HI,,96792,2,202209,2,5001,,96792
6000137826,2,28.73650376,27.59371175,2,3,3,3,2,9,4,2,2,12,92,1,3,3,1,5,1,1,1,6,2,4,3,1,3,1,3,0,1,-1,5,1,,Waianae,,,,1,,HI,,96792,1,202210,1,5001,,96792
6000137866,2,250.422206,259.4389906,2,3,1,2,2,9,4,2,2,4,92,1,3,3,3,2,1,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96813,1,202209,2,5001,,96813
6000137874,2,76.75146278,86.61592879,2,3,1,2,2,9,4,2,2,5,92,1,11,11,3,2,2,1,1,2,2,4,6,1,3,1,0,0,1,-1,2,1,,Aiea,,,,1,,HI,,96701,1,202210,2,5001,,96701
6000137900,2,96.88126582,106.8247571,1,3,1,2,2,9,4,2,0,0,92,1,3,3,2,1,0,2,1,9,2,4,6,1,3,1,0,0,1,-1,1,1,,City,,,,1,,HI,,96782,1,202209,0,5001,,96782
6000137904,2,133.5915716,143.468216,2,3,3,3,2,9,4,2,2,4,92,1,6,6,3,3,2,1,1,4,2,4,2,1,3,1,0,1,1,-1,2,1,,Honolulu,,,,1,,HI,,96815,1,202209,1,5001,,96815
6000137906,2,243.7578049,227.8620412,5,3,3,3,2,9,4,2,1,8,92,1,1,1,5,9,1,1,1,4,2,4,3,1,3,1,1,3,5,2,6,1,,Waipahu,,,,1,,HI,,96797,1,202210,3,5001,,96797
6000137932,2,250.422206,259.4389906,3,3,3,3,2,9,4,2,0,10,92,1,5,5,3,4,0,1,1,6,2,4,2,1,3,1,1,0,1,-1,4,1,,Honolulu,,,,1,,HI,,96826,1,202209,2,5001,,96826
6000137944,2,229.3684261,238.7793928,1,3,1,3,2,9,4,1,1,0,92,1,6,6,1,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96822,1,202209,0,5001,,96822
6000137945,2,102.6707809,107.6357486,2,3,1,3,2,9,4,2,2,5,92,1,7,7,3,2,2,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96826,1,202210,2,5001,,96826
6000137957,2,59.57681783,63.77903837,2,3,2,3,2,9,4,2,2,0,92,1,8,8,1,2,2,1,1,10,2,4,5,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96815,1,202210,0,5001,,96815
6000137984,2,273.2194656,282.9093094,2,3,3,2,2,9,4,2,2,0,92,1,5,5,3,4,2,1,1,4,2,4,5,1,3,1,1,1,1,-1,3,1,,Mililani,,,,1,,HI,,96789,1,202209,0,5001,,96789
6000137988,2,46.25083657,49.53915836,2,3,1,3,2,9,4,2,2,8,92,1,8,8,3,3,1,1,1,6,2,4,2,1,3,1,1,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96818,1,202209,1,5001,,96818
6000138014,2,30.21890486,31.14909712,1,3,3,3,2,9,4,2,1,2,92,1,2,2,3,1,0,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96816,1,202209,1,5001,,96816
6000138027,2,137.9564222,156.6335407,1,3,3,3,2,9,4,2,1,5,92,1,4,4,2,2,1,1,1,7,2,4,6,1,3,1,1,0,5,3,2,1,,Honolulu,,,,1,,HI,,96822,1,202210,2,5001,,96822
6000138035,2,174.0712719,180.7241808,2,3,3,3,2,9,4,2,2,6,92,1,4,4,1,2,1,1,1,10,2,4,5,1,3,1,0,0,5,3,2,1,,Honolulu,,,,1,,HI,,96817,1,202210,1,5001,,96817
6000138058,2,140.9943551,150.8301213,4,3,3,3,2,9,4,2,1,4,92,1,3,3,1,4,1,1,1,2,2,4,5,1,3,1,0,0,4,2,4,1,,Honolulu,,,,1,,HI,,96814,1,202209,1,5001,,96826
6000138062,2,112.7814505,127.6070095,1,3,1,3,2,9,4,2,1,9,92,1,7,7,1,1,1,2,1,1,2,4,6,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96822,1,202209,1,5001,,96822
6000138085,2,41.19044751,44.00466796,1,3,1,3,2,9,4,2,1,4,92,1,6,6,3,1,1,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202209,0,5001,,96826
6000138088,2,76.92792805,80.15834416,1,3,3,3,2,9,4,2,1,9,92,1,4,4,1,1,1,2,1,1,2,4,5,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96822,1,202209,1,5001,,96822
6000138107,2,252.95901,250.2493752,1,3,3,3,2,9,4,2,0,2,92,1,5,5,4,1,0,2,1,1,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96815,1,202210,0,5001,,96815
6000138121,2,112.8903756,109.50507,1,3,1,3,2,9,4,2,1,2,92,1,10,10,1,1,1,2,1,9,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96815,1,202209,0,5001,,96815
6000138143,2,48.31569298,50.60421909,2,3,3,1,2,9,4,2,2,4,92,1,6,6,5,5,1,1,1,6,2,4,2,1,3,1,3,0,5,1,5,1,,Honolulu,,,,1,,HI,,96826,1,202210,1,5001,,96826
6000138160,2,20.33925138,21.69235217,1,3,2,1,2,9,4,2,1,5,92,1,8,8,1,1,2,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96816,1,202210,1,5001,,96816
6000138169,2,103.9088225,120.9095858,2,3,3,3,2,9,4,2,2,8,92,1,7,7,1,2,1,1,1,2,2,4,6,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96815,1,202209,2,5001,,96815
6000138186,2,118.6292295,116.2877888,2,3,3,3,2,9,4,2,2,5,92,1,6,6,5,2,1,1,1,2,2,4,3,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96814,1,202209,2,5001,,96814
6000138188,2,58.86226867,63.76313532,2,3,2,1,2,9,4,2,2,4,92,1,10,10,3,2,2,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96826,1,202209,0,5001,,96826
6000138203,2,56.49087429,52.81412335,1,3,3,3,2,9,4,1,0,0,92,1,1,1,1,1,0,2,1,1,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96822,1,202210,1,5001,,96822
6000138210,2,48.84371915,46.57957091,1,3,3,3,2,9,4,2,0,2,92,1,7,7,3,1,0,2,1,9,2,4,3,1,3,1,0,0,5,3,1,1,,Honolulu,,,,1,,HI,,96826,1,202210,0,5001,,96826
6000138218,2,273.2194656,282.9093094,1,3,3,3,2,9,4,2,1,0,92,1,2,2,5,1,1,2,1,9,2,4,5,1,3,1,0,0,5,3,1,1,,Honolulu,,,,1,,HI,,96822,1,202209,0,5001,,96822
6000138223,2,12.6215597,13.32593423,2,3,3,3,2,9,4,1,2,4,92,1,6,6,3,2,1,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Kapolei,,,,1,,HI,,96707,1,202210,2,5001,,96707
6000138228,2,79.60548955,77.93298636,2,3,3,3,2,9,4,2,2,2,92,1,4,4,3,2,2,1,1,2,2,4,3,1,3,1,0,0,5,3,2,1,,Kapolei,,,,1,,HI,,96707,1,202209,1,5001,,96707
6000138239,2,157.3694793,164.0568736,4,3,2,3,2,9,4,2,4,2,92,2,10,10,3,4,2,1,1,8,2,4,5,1,3,1,0,0,2,3,3,1,,Honolulu,,,,1,,HI,,96826,1,202210,3,5001,,96826
6000138240,2,13.25970043,13.92458298,1,3,1,3,2,9,4,2,0,2,92,1,6,6,1,1,0,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202210,1,5001,,96826
6000138264,2,117.043169,114.791937,2,3,1,3,2,9,4,2,2,6,92,1,11,11,3,2,2,1,1,10,2,4,3,1,3,1,0,0,5,3,2,1,,Honolulu,,,,1,,HI,,96814,1,202209,1,5001,,96813
6000138266,2,285.4955136,301.0896897,4,3,3,3,2,9,4,1,2,6,92,1,2,2,2,4,0,1,1,8,2,4,6,1,3,1,0,0,1,-1,4,1,,Honolulu,,,,1,,HI,,96814,1,202209,1,5001,,96814
6000138269,2,56.03856743,62.58295647,2,3,3,3,2,9,4,2,1,7,92,1,9,9,1,2,1,2,1,2,2,4,2,1,3,1,0,0,2,3,2,1,,Honolulu,,,,1,,HI,,96826,1,202209,2,5001,,96826
6000138282,2,285.4955136,301.0896897,1,3,2,2,2,9,4,1,1,5,92,1,8,8,1,1,1,2,1,1,2,4,6,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96815,1,202209,1,5001,,96815
6000138290,2,273.2194656,282.9093094,2,3,1,1,2,9,4,2,2,0,92,1,11,11,3,2,1,1,1,2,2,4,5,1,3,1,0,0,1,-1,2,1,,Waianae,,,,1,,HI,,96792,1,202209,1,5001,,96792
6000138301,2,48.5418082,49.83714386,2,3,3,3,2,9,4,2,1,8,92,1,5,5,3,3,1,1,1,8,2,4,5,1,3,1,1,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96822,1,202210,1,5001,,96822
6000138316,2,38.44436629,44.49036665,2,3,3,3,2,9,4,2,2,5,92,1,8,8,1,2,2,1,1,2,2,4,6,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96815,1,202210,2,5001,,96815
6000138331,2,77.44404031,80.27116521,1,3,3,3,2,9,4,2,1,3,92,1,5,5,3,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96817,1,202210,1,5001,,96817
6000138332,2,9.804917255,10.6652629,2,3,3,3,2,9,4,2,2,10,92,1,7,7,1,2,2,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96815,1,202210,2,5001,,96815
6000138336,2,73.65569513,82.48323991,1,3,3,3,2,9,4,2,1,2,92,1,10,10,1,1,1,2,1,1,2,4,6,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96815,1,202210,1,5001,,96815
6000138347,2,97.42151909,104.5268496,2,3,2,3,2,9,4,2,2,5,92,1,7,7,3,2,1,1,1,10,2,4,5,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96813,1,202209,0,5001,,96813
6000138357,2,130.2193241,143.1354594,1,3,3,3,2,9,4,2,1,0,92,1,3,3,5,1,1,2,1,9,2,4,6,1,3,1,0,0,1,-1,1,1,,Wahiawa,,,,1,,HI,,96786,1,202209,1,5001,,96786
6000138376,2,17.12737612,17.85093023,2,3,3,3,2,9,4,2,1,2,92,1,3,3,1,2,0,1,1,10,2,4,5,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96814,1,202210,1,5001,,96814
6000138379,2,247.2973891,252.374212,2,3,3,2,2,9,4,2,2,8,92,1,7,7,97,2,2,1,1,2,2,4,5,1,3,1,0,0,1,-1,2,1,,Waipahu,,,,1,,HI,,96797,1,202210,2,5001,,96797
6000138408,2,13.86933665,14.53443696,2,3,1,3,2,9,4,1,1,4,92,1,6,6,97,2,2,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96815,1,202210,0,5001,,96815
6000138427,2,268.92893,264.9125389,3,3,3,3,2,9,4,2,2,4,92,1,1,1,3,6,1,1,1,4,2,4,4,1,3,1,1,2,5,1,4,1,,Beach,,,,1,,HI,,96706,2,202210,0,5001,,96706
6000138429,2,23.51399185,0,2,3,2,1,2,9,4,2,2,2,92,1,8,8,1,2,2,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Waianae,,,,1,,HI,,96792,1,202209,0,5001,,96792
6000138433,2,123.9357817,115.0791138,1,3,1,2,2,9,4,2,1,2,92,1,7,7,5,1,1,2,1,1,2,4,4,1,3,1,0,0,1,-1,1,1,,Beach,,,,1,,HI,,96706,2,202209,1,5001,,96706
6000138441,2,27.80610716,28.8492664,1,3,4,3,2,9,4,2,1,2,92,1,4,4,1,1,1,2,1,9,2,4,5,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96817,1,202210,0,5001,,96817
6000138447,2,123.2819282,129.43097,1,3,2,2,2,9,4,2,1,6,92,1,8,8,3,1,1,2,1,9,2,4,5,1,3,1,0,0,2,1,1,1,,Honolulu,,,,1,,HI,,96813,1,202209,0,5001,,96813
6000138453,2,39.40549874,42.28212074,2,3,1,1,2,9,4,2,2,1,92,1,7,7,2,2,2,1,1,10,2,4,2,1,3,1,0,0,2,1,2,1,,Honolulu,,,,1,,HI,,96817,1,202210,2,5001,,96817
6000138463,2,285.4955136,301.0896897,3,3,3,2,2,9,4,1,3,10,92,1,6,6,1,8,2,1,1,4,2,4,6,1,3,1,4,1,5,3,7,1,,Honolulu,,,,1,,HI,,96813,1,202209,1,5001,,96813
6000138468,2,138.2681493,130.8263785,1,3,1,3,2,9,4,2,1,2,92,1,8,8,3,1,1,2,1,1,2,4,4,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96822,1,202209,1,5001,,96822
6000138469,2,175.6599446,160.3553398,1,3,3,3,2,9,4,1,0,4,92,1,2,2,1,1,0,2,1,1,2,4,4,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96817,1,202209,0,5001,,96817
6000138483,2,37.49527056,46.63107211,1,3,3,3,2,9,4,2,1,5,92,1,8,8,1,1,1,2,1,1,2,4,6,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202211,1,5001,,96826
6000138488,2,191.9012737,189.008523,2,3,3,3,2,9,4,2,2,4,92,1,7,7,3,2,2,1,1,2,2,4,3,1,3,1,0,0,5,3,2,1,,Honolulu,,,,1,,HI,,96818,1,202209,2,5001,,96818
6000138497,2,285.4955136,301.0896897,2,3,3,3,2,9,4,2,2,5,92,1,5,5,3,2,1,1,1,2,2,4,6,1,3,1,0,0,2,3,2,1,,Honolulu,,,,1,,HI,,96814,1,202209,1,5001,,96814
6000138500,2,285.4955136,301.0896897,2,3,1,3,2,9,4,2,2,0,92,1,8,8,3,3,2,1,1,4,2,4,6,1,3,1,0,1,1,-1,2,1,,Honolulu,,,,1,,HI,,96822,1,202209,2,5001,,96822
6000138503,2,153.4609452,163.3185442,1,3,3,3,2,9,4,2,1,3,92,1,5,5,1,1,1,2,1,9,2,4,5,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96815,1,202209,0,5001,,96815
6000138517,2,99.87134676,95.58437383,1,3,3,3,2,9,4,2,1,2,92,1,5,5,3,1,1,2,1,1,2,4,3,1,3,1,0,0,2,3,1,1,,Honolulu,,,,1,,HI,,96822,1,202209,1,5001,,96822
6000138524,2,24.73479661,27.30396866,2,3,2,3,2,9,4,2,0,5,92,1,7,7,1,2,0,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96815,1,202209,2,5001,,96815
6000138534,2,21.89137943,22.79064919,2,3,3,2,2,9,4,2,2,8,92,1,9,9,3,3,2,1,1,6,2,4,2,1,3,1,1,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96826,1,202210,2,5001,,96826
6000138561,2,54.4130974,57.25173653,1,3,1,2,2,9,4,2,1,2,92,1,7,7,3,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202209,1,5001,,96826
6000138568,2,226.6630511,231.4371023,8,3,3,3,2,9,4,2,2,6,92,1,8,8,5,11,0,1,1,4,2,4,2,1,3,1,2,1,2,1,10,1,,Waianae,,,,1,,HI,,96792,1,202210,0,5001,,96792
6000138571,2,57.43208281,61.95450502,2,3,1,3,2,9,4,2,2,4,92,1,10,10,1,2,2,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96817,1,202209,2,5001,,96817
6000138572,2,41.78811859,39.47172324,1,3,1,3,2,9,4,2,1,2,92,1,7,7,1,1,1,2,1,1,2,4,3,1,3,1,0,0,5,3,1,1,,Honolulu,,,,1,,HI,,96822,1,202210,1,5001,,96822
6000138607,2,25.04363029,0,1,3,3,3,2,9,4,1,0,2,92,1,1,1,1,1,0,2,1,1,2,4,2,1,3,1,0,0,5,3,1,1,,Honolulu,,,,1,,HI,,96813,1,202209,0,5001,,96813
6000138612,2,113.2781067,128.7894744,1,3,3,2,2,9,4,2,1,6,92,1,6,6,1,1,1,2,1,1,2,4,6,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96818,1,202209,1,5001,,96818
6000138643,2,176.4289294,188.5551793,2,3,4,2,2,9,4,2,2,6,92,1,10,10,3,2,2,1,1,10,2,4,5,1,3,1,0,0,5,3,2,1,,Mililani,,,,1,,HI,,96789,1,202209,0,5003,,96789
6000138645,2,74.28707609,79.74435036,2,3,3,3,2,9,4,2,0,8,92,1,4,4,1,2,0,1,1,2,2,4,5,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96815,1,202209,2,5001,,96815
6000138647,2,25.93984595,28.69378744,2,3,1,2,2,9,4,2,2,2,92,1,7,7,1,2,1,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96815,1,202209,0,5001,,96815
6000138648,2,143.4618869,135.4138658,1,3,3,2,2,9,4,2,1,2,92,1,3,3,3,1,1,2,1,1,2,4,4,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96814,1,202209,1,5001,,96814
6000138660,2,49.74687001,52.38260305,1,3,3,2,2,9,4,2,1,0,92,1,4,4,5,1,1,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Beach,,,,1,,HI,,96706,1,202209,0,5001,,96706
6000138705,2,273.2194656,282.9093094,3,3,3,3,2,9,4,2,1,4,92,1,5,5,3,3,1,1,1,10,2,4,5,1,3,1,0,0,3,1,3,1,,Honolulu,,,,1,,HI,,96817,1,202209,1,5001,,96817
6000138721,2,59.25427075,58.82001853,1,3,1,3,2,9,4,2,1,4,92,1,8,8,1,2,1,1,1,5,2,4,4,1,3,1,1,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96822,1,202209,1,5001,,96822
6000138722,2,45.77134691,49.06053001,1,3,3,3,2,9,4,2,1,2,92,1,6,6,3,1,1,2,1,1,2,4,2,1,3,1,0,0,5,3,1,1,,Honolulu,,,,1,,HI,,96822,1,202209,1,5001,,96822
6000138730,2,45.26111545,48.30203177,1,3,3,2,2,9,4,2,1,4,92,1,8,8,3,2,1,1,1,5,2,4,2,1,3,1,1,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96818,1,202210,0,5001,,96818
6000138733,2,273.2194656,282.9093094,1,3,1,3,2,9,4,1,1,2,92,1,8,8,1,1,1,2,1,9,2,4,5,1,3,1,0,0,1,-1,1,1,,Waianae,,,,1,,HI,,96792,1,202209,1,5001,,96792
6000138758,2,100.1999376,95.50800681,1,3,3,3,2,9,4,2,0,0,92,1,3,3,3,1,0,2,1,9,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202209,0,5001,,96826
6000138770,2,279.474546,280.5273857,1,3,3,3,2,9,4,2,0,0,92,1,11,11,5,1,0,2,1,1,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96814,1,202209,0,5001,,96814
6000138783,2,232.1716859,238.3204154,2,3,3,3,2,9,4,1,2,34,92,1,7,7,1,5,2,1,1,6,2,4,5,1,3,1,3,0,1,-1,5,1,,Beach,,,,1,,HI,,96706,2,202210,1,5001,,96706
6000138790,2,26.8696644,30.18778006,2,3,3,3,2,9,4,2,2,4,92,1,1,1,3,2,1,1,1,2,2,4,6,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96817,1,202210,1,5001,,96817
6000138799,2,41.95812297,44.84973766,1,3,2,3,2,9,4,2,1,5,92,1,7,7,3,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202209,0,5001,,96826
6000138823,2,58.12949616,56.08627065,2,3,3,3,2,9,4,2,1,4,92,1,9,9,1,2,1,2,1,2,2,4,4,1,3,1,0,0,5,3,2,1,,Honolulu,,,,1,,HI,,96826,1,202210,2,5001,,96826
6000138837,2,203.483678,223.0398374,1,3,1,2,2,9,4,2,1,2,92,1,2,2,1,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96815,1,202209,1,5001,,96815
6000138840,2,37.11017691,39.05960832,2,3,1,3,2,9,4,2,2,5,92,1,10,10,3,2,1,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96814,1,202210,2,5001,,96814
6000138854,2,279.474546,280.5273857,2,3,1,1,2,9,4,2,2,3,92,1,6,6,1,2,2,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Wahiawa,,,,1,,HI,,96786,1,202209,1,5001,,96786
6000138868,2,20.89823251,0,1,3,2,3,2,9,4,2,1,4,92,1,8,8,1,1,1,2,1,1,2,4,6,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96814,1,202211,1,5001,,96814
6000138894,2,100.2670082,108.4296757,2,3,1,3,2,9,4,2,2,5,92,1,6,6,3,2,2,1,1,2,2,4,2,1,3,1,0,0,5,3,2,1,,Honolulu,,,,1,,HI,,96818,1,202209,2,5001,,96818
6000138899,2,151.1237536,150.4027324,2,3,1,1,2,9,4,2,1,5,92,1,7,7,3,2,1,1,1,10,2,4,3,1,3,1,0,0,2,1,2,1,,Honolulu,,,,1,,HI,,96826,1,202209,0,5001,,96826
6000138913,2,197.5523188,207.1426002,1,3,3,3,2,9,4,2,1,2,92,1,6,6,5,1,1,2,1,9,2,4,2,1,3,1,0,0,2,3,1,1,,Honolulu,,,,1,,HI,,96815,1,202209,0,5001,,96815
6000138933,2,78.56140649,81.84833293,2,3,2,3,2,9,4,2,2,4,92,1,11,11,3,2,5,1,1,2,2,4,5,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96814,1,202210,2,5001,,96814
6000138934,2,19.31372519,22.66830705,1,3,3,3,2,9,4,2,1,0,92,1,1,1,3,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Wahiawa,,,,1,,HI,,96786,1,202211,0,5001,,96786
6000138935,2,65.09058512,70.20693341,2,3,3,2,2,9,4,2,2,2,92,1,4,4,1,3,2,1,1,4,2,4,2,1,3,1,0,1,1,-1,2,1,,Barracks,,,,1,,HI,,96857,1,202209,2,5001,,96786
6000138943,2,127.6521519,140.2560522,2,3,3,2,2,9,4,2,2,0,92,1,8,8,1,4,4,1,1,6,2,4,4,1,3,1,2,0,1,-1,4,1,,Wahiawa,,,,1,,HI,,96786,1,202211,2,5002,,96786
6000138946,2,37.3269721,0,2,3,3,3,2,9,4,2,0,0,92,1,6,6,1,2,0,1,1,10,2,4,2,1,1,1,0,0,1,-1,2,1,,Kaneohe,,,,1,,HI,,96744,1,202209,0,5002,,96744
6000138972,2,65.31288383,70.01279565,1,3,2,3,2,9,4,2,1,3,92,1,8,8,3,1,1,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202209,1,5002,,96826
6000138975,2,72.31558046,77.22924845,2,3,3,3,2,9,4,2,2,9,92,1,11,11,3,4,2,1,1,4,2,4,2,1,3,1,0,2,1,-1,2,1,,Honolulu,,,,1,,HI,,96814,1,202210,2,5002,,96814
6000138982,2,195.4780763,202.3107401,1,3,1,1,2,9,4,2,1,0,92,1,6,6,3,1,1,2,1,9,2,4,5,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96813,1,202210,0,5002,,96813
6000138992,2,127.7662881,126.5775772,2,3,1,3,2,9,4,2,2,2,92,1,8,8,3,2,2,1,1,2,2,4,3,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96822,1,202209,2,5002,,96822
6000139019,2,137.5407007,130.3853662,1,3,2,2,2,9,4,2,1,1,92,1,5,5,3,1,1,2,1,9,2,4,3,1,3,1,0,0,1,-1,1,1,,Waipahu,,,,1,,HI,,96797,1,202210,0,5002,,96797
6000139041,2,370.3001928,382.8215772,2,3,3,2,2,9,4,2,0,6,92,1,3,3,3,4,0,1,1,6,2,4,5,1,3,1,2,0,5,1,4,1,,Honolulu,,,,1,,HI,,96826,1,202210,0,5002,,96826
6000139092,2,81.56000657,78.56232561,1,3,3,1,2,9,4,2,1,4,92,1,4,4,1,1,1,2,1,1,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96816,1,202209,0,5002,,96816
6000139099,2,444.9016712,450.4599766,2,3,3,1,2,9,4,2,2,9,92,1,8,8,3,3,3,1,1,4,2,4,4,1,3,1,0,1,1,-1,2,1,,Beach,,,,1,,HI,,96706,1,202209,2,5002,,96706
6000139103,2,46.53603757,48.72528222,1,3,2,3,2,9,4,2,1,5,92,1,5,5,3,1,1,2,1,1,2,4,2,1,3,1,0,0,5,3,1,1,,Aiea,,,,1,,HI,,96701,1,202210,1,5002,,96701
6000139113,2,115.9564213,113.3132424,1,3,3,3,2,9,4,2,1,0,92,1,6,6,1,1,0,2,1,1,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96813,1,202209,1,5002,,96813
