PERSID,UNO,IVTT,OVTT,TOTTIME,TOTCOST,TDUMMY,CHOSEN,HHSIZE,MALE,NUMVEH,WORKERS,VEHWORK,NEWINC,AEMPDENS,POPDENS,DIST,AGE,WEIGHT,UNOTRN,UNOSHR 
79,1,8,9.2,17.2,1.04,0,0,5,0,1,2,0.5,70000,57.6,35.06,2.2,44,0.2982,0,1
79,1,9.6,13.8,23.4,0.75,0,1,5,0,1,2,0.5,70000,57.6,35.06,2.2,44,0.2982,1,0
80,1,3,4,7,0.14,0,0,2,0,1,1,1,50000,0.54,16.25,1.4,60,0.6426,0,0
80,1,4.9,5.9,10.8,0.07,0,1,2,0,1,1,1,50000,0.54,16.25,1.4,60,0.6426,0,1
80,1,1.4,14.5,15.9,0.75,0,0,2,0,1,1,1,50000,0.54,16.25,1.4,60,0.6426,1,0
81,1,7,4,11,0.36,0,0,2,0,1,1,1,50000,4.48,16.25,3.7,60,0.6426,0,0
81,1,9.2,5.6,14.8,0.18,0,1,2,0,1,1,1,50000,4.48,16.25,3.7,60,0.6426,0,1
81,1,10.4,16.9,27.3,0.5,0,0,2,0,1,1,1,50000,4.48,16.25,3.7,60,0.6426,1,0
82,1,8,4,12,0.37,0,1,2,0,1,1,1,50000,4.48,16.25,3.8,60,1.8362,0,0
82,1,10.4,6.3,16.7,0.18,0,0,2,0,1,1,1,50000,4.48,16.25,3.8,60,1.8362,0,1
82,1,10.5,16.9,27.4,0.5,0,0,2,0,1,1,1,50000,4.48,16.25,3.8,60,1.8362,1,0
83,1,9,7,16,0.47,0,0,3,0,1,3,0.3,50000,32.35,41.86,2.6,22,0.2982,0,0
83,1,11.4,9.2,20.6,0.23,0,0,3,0,1,3,0.3,50000,32.35,41.86,2.6,22,0.2982,0,1
83,1,7,16.9,23.9,0.75,0,1,3,0,1,3,0.3,50000,32.35,41.86,2.6,22,0.2982,1,0
84,1,41,3,44,2.21,1,0,2,0,2,2,1,70000,0.62,9.83,22.6,29,0.6426,0,0
84,1,46,4.9,50.9,1.1,1,1,2,0,2,2,1,70000,0.62,9.83,22.6,29,0.6426,0,1
84,1,40,51.3,91.3,3.1,1,0,2,0,2,2,1,70000,0.62,9.83,22.6,29,0.6426,1,0
85,1,33,6,39,1.76,1,0,2,1,1,2,0.5,50000,2.54,25.04,18,33,0.2982,0,0
85,1,40.8,8,48.8,0.88,1,0,2,1,1,2,0.5,50000,2.54,25.04,18,33,0.2982,0,1
85,1,43.2,34.2,77.4,1.75,1,1,2,1,1,2,0.5,50000,2.54,25.04,18,33,0.2982,1,0
86,1,13,6,19,5.41,1,0,6,1,1,1,1,30000,33.1,44.42,4.2,40,0.6426,0,0
86,1,16.5,8,24.5,2.7,1,1,6,1,1,1,1,30000,33.1,44.42,4.2,40,0.6426,0,1
86,1,18.9,27.6,46.5,0.75,1,0,6,1,1,1,1,30000,33.1,44.42,4.2,40,0.6426,1,0
87,1,13,6,19,5.42,1,0,6,1,1,1,1,30000,33.1,44.42,4.3,40,0.6426,0,0
87,1,16.5,8,24.5,2.71,1,1,6,1,1,1,1,30000,33.1,44.42,4.3,40,0.6426,0,1
87,1,18.9,30.4,49.3,0.75,1,0,6,1,1,1,1,30000,33.1,44.42,4.3,40,0.6426,1,0
88,1,15,6,21,0.6,0,0,4,1,1,2,0.5,50000,29.25,17.46,4.9,38,0.2982,0,0
88,1,17.9,8.1,26,0.3,0,0,4,1,1,2,0.5,50000,29.25,17.46,4.9,38,0.2982,0,1
88,1,11.2,28.8,40,0.75,0,1,4,1,1,2,0.5,50000,29.25,17.46,4.9,38,0.2982,1,0
89,1,4,8,12,0.77,0,0,2,0,2,2,1,70000,114.13,35.6,1,38,0.2982,0,0
89,1,5.9,10.3,16.2,0.39,0,0,2,0,2,2,1,70000,114.13,35.6,1,38,0.2982,0,1
89,1,5,12.7,17.7,0.5,0,1,2,0,2,2,1,70000,114.13,35.6,1,38,0.2982,1,0
90,1,4,8,12,0.77,0,0,2,0,2,2,1,70000,114.13,35.6,1,38,0.2982,0,0
90,1,6.3,10.4,16.7,0.39,0,0,2,0,2,2,1,70000,114.13,35.6,1,38,0.2982,0,1
90,1,4.5,15.2,19.7,0.5,0,1,2,0,2,2,1,70000,114.13,35.6,1,38,0.2982,1,0
91,1,25,5,30,1.09,1,0,2,0,1,1,1,15000,6.22,75.67,10.4,42,0.2982,0,0
91,1,28.7,7,35.7,0.55,1,0,2,0,1,1,1,15000,6.22,75.67,10.4,42,0.2982,0,1
91,1,41.1,17.8,58.9,0.75,1,1,2,0,1,1,1,15000,6.22,75.67,10.4,42,0.2982,1,0
92,1,35,5,40,1.45,1,0,2,0,1,1,1,15000,6.22,75.67,14.1,42,0.2982,0,0
92,1,38.8,7.3,46.1,0.73,1,0,2,0,1,1,1,15000,6.22,75.67,14.1,42,0.2982,0,1
92,1,41.5,17.4,58.9,0.75,1,1,2,0,1,1,1,15000,6.22,75.67,14.1,42,0.2982,1,0
93,1,13,9,22,5.6,0,0,2,0,1,2,0.5,115000,471.01,19.09,6.5,32,0.2982,0,0
93,1,16.5,11.6,28.1,2.8,0,0,2,0,1,2,0.5,115000,471.01,19.09,6.5,32,0.2982,0,1
93,1,11.7,28.7,40.4,0.75,0,1,2,0,1,2,0.5,115000,471.01,19.09,6.5,32,0.2982,1,0
94,1,18,9,27,5.64,0,0,2,0,1,2,0.5,115000,471.01,19.09,6.9,32,0.2982,0,0
94,1,21.1,11.4,32.5,2.82,0,0,2,0,1,2,0.5,115000,471.01,19.09,6.9,32,0.2982,0,1
94,1,12.2,28.1,40.3,0.75,0,1,2,0,1,2,0.5,115000,471.01,19.09,6.9,32,0.2982,1,0
95,1,3,5,8,0.12,0,0,4,0,2,2,1,50000,22.63,15.95,1.2,45,0.6426,0,0
95,1,4.9,7,11.9,0.06,0,1,4,0,2,2,1,50000,22.63,15.95,1.2,45,0.6426,0,1
95,1,5.6,14.1,19.7,0.5,0,0,4,0,2,2,1,50000,22.63,15.95,1.2,45,0.6426,1,0
96,1,3,5,8,0.19,0,0,4,0,2,2,1,50000,22.63,15.95,1.2,45,0.2982,0,0
96,1,4.4,6.8,11.2,0.1,0,0,4,0,2,2,1,50000,22.63,15.95,1.2,45,0.2982,0,1
96,1,8.2,21,29.2,0.5,0,1,4,0,2,2,1,50000,22.63,15.95,1.2,45,0.2982,1,0
97,1,36,3,39,1.78,1,1,1,0,1,1,1,30000,2.38,19.91,18.2,66,1.8362,0,0
97,1,39.8,5.2,45,0.89,1,0,1,0,1,1,1,30000,2.38,19.91,18.2,66,1.8362,0,1
97,1,38.8,61.3,100.1,3,1,0,1,0,1,1,1,30000,2.38,19.91,18.2,66,1.8362,1,0
98,1,33,3,36,1.27,1,1,1,0,1,1,1,30000,2.38,19.91,13,66,1.8362,0,0
98,1,37.4,4.9,42.3,0.64,1,0,1,0,1,1,1,30000,2.38,19.91,13,66,1.8362,0,1
98,1,60.6,37.6,98.2,1.25,1,0,1,0,1,1,1,30000,2.38,19.91,13,66,1.8362,1,0
99,1,36,3,39,1.78,1,1,1,0,1,1,1,30000,2.38,19.91,18.2,66,1.8362,0,0
99,1,39.8,5.2,45,0.89,1,0,1,0,1,1,1,30000,2.38,19.91,18.2,66,1.8362,0,1
99,1,64.6,41.5,106.1,2.25,1,0,1,0,1,1,1,30000,2.38,19.91,18.2,66,1.8362,1,0
100,1,38,3,41,1.3,1,1,3,0,2,2,1,70000,2.38,15.39,13.3,38,1.8362,0,0
100,1,41.9,5.2,47.1,0.65,1,0,3,0,2,2,1,70000,2.38,15.39,13.3,38,1.8362,0,1
100,1,42.8,45.9,88.7,3.5,1,0,3,0,2,2,1,70000,2.38,15.39,13.3,38,1.8362,1,0
101,1,20,8,28,3.56,0,0,2,0,1,2,0.5,65093.8,210.12,32.1,6.4,44,0.2982,0,0
101,1,23.3,10.3,33.6,1.79,0,0,2,0,1,2,0.5,65093.8,210.12,32.1,6.4,44,0.2982,0,1
101,1,15.2,16.6,31.8,2.1,0,1,2,0,1,2,0.5,65093.8,210.12,32.1,6.4,44,0.2982,1,0
102,1,18,9,27,4.21,1,0,2,1,1,2,0.5,65093.8,982.06,32.1,5.4,43,0.2982,0,0
102,1,20.9,11.5,32.4,2.11,1,0,2,1,1,2,0.5,65093.8,982.06,32.1,5.4,43,0.2982,0,1
102,1,19.5,30.7,50.2,1.25,1,1,2,1,1,2,0.5,65093.8,982.06,32.1,5.4,43,0.2982,1,0
103,1,6,5,11,0.43,0,0,2,0,1,2,0.5,65093.8,10.4,10.81,2.1,31,0.2982,0,0
103,1,8.1,7,15.1,0.21,0,0,2,0,1,2,0.5,65093.8,10.4,10.81,2.1,31,0.2982,0,1
103,1,5.9,7.7,13.6,0.5,0,1,2,0,1,2,0.5,65093.8,10.4,10.81,2.1,31,0.2982,1,0
104,1,21,7,28,3.88,0,0,3,0,2,2,1,50000,33.95,21.57,6.6,31,0.2982,0,0
104,1,24.4,9.2,33.6,1.95,0,0,3,0,2,2,1,50000,33.95,21.57,6.6,31,0.2982,0,1
104,1,8.1,24.2,32.3,2.15,0,1,3,0,2,2,1,50000,33.95,21.57,6.6,31,0.2982,1,0
105,1,19,6,25,3.55,0,0,3,1,2,1,2,30000,96.49,20.73,6.3,41,0.2982,0,0
105,1,23.8,8,31.8,1.78,0,0,3,1,2,1,2,30000,96.49,20.73,6.3,41,0.2982,0,1
105,1,19.4,27,46.4,0.75,0,1,3,1,2,1,2,30000,96.49,20.73,6.3,41,0.2982,1,0
106,1,9,6,15,0.86,0,0,4,1,2,4,0.5,115000,149.19,44.83,3.4,64,0.2982,0,0
106,1,11.6,8,19.6,0.44,0,0,4,1,2,4,0.5,115000,149.19,44.83,3.4,64,0.2982,0,1
106,1,8.5,18.3,26.8,0.75,0,1,4,1,2,4,0.5,115000,149.19,44.83,3.4,64,0.2982,1,0
107,1,9,6,15,0.87,0,0,4,1,2,4,0.5,115000,149.19,44.83,3.5,64,0.2982,0,0
107,1,11.6,8,19.6,0.44,0,0,4,1,2,4,0.5,115000,149.19,44.83,3.5,64,0.2982,0,1
107,1,8.4,18.3,26.7,0.75,0,1,4,1,2,4,0.5,115000,149.19,44.83,3.5,64,0.2982,1,0
108,1,7,4,11,0.21,0,1,4,0,2,4,0.5,115000,0.41,44.83,2.1,60,1.8362,0,0
108,1,9.2,5.9,15.1,0.1,0,0,4,0,2,4,0.5,115000,0.41,44.83,2.1,60,1.8362,0,1
108,1,1.6,19.3,20.9,0.75,0,0,4,0,2,4,0.5,115000,0.41,44.83,2.1,60,1.8362,1,0
109,1,7,4,11,0.21,0,1,4,0,2,4,0.5,115000,0.41,44.83,2.1,60,1.8362,0,0
109,1,9.4,6.3,15.7,0.1,0,0,4,0,2,4,0.5,115000,0.41,44.83,2.1,60,1.8362,0,1
109,1,1.6,20.3,21.9,0.75,0,0,4,0,2,4,0.5,115000,0.41,44.83,2.1,60,1.8362,1,0
110,1,14,6,20,3.26,0,0,4,1,2,4,0.5,115000,96.49,44.83,3.4,27,0.2982,0,0
110,1,16.7,8.4,25.1,1.64,0,0,4,1,2,4,0.5,115000,96.49,44.83,3.4,27,0.2982,0,1
110,1,8.5,21,29.5,0.75,0,1,4,1,2,4,0.5,115000,96.49,44.83,3.4,27,0.2982,1,0
111,1,12,6,18,3.25,0,0,4,1,2,4,0.5,115000,96.49,44.83,3.3,27,0.2982,0,0
111,1,14.6,8.1,22.7,1.63,0,0,4,1,2,4,0.5,115000,96.49,44.83,3.3,27,0.2982,0,1
111,1,8.4,23.6,32,0.75,0,1,4,1,2,4,0.5,115000,96.49,44.83,3.3,27,0.2982,1,0
112,1,11,5,16,0.47,1,0,2,1,1,2,0.5,30000,8.19,29.69,4.7,44,0.2982,0,0
112,1,14.1,6.8,20.9,0.24,1,0,2,1,1,2,0.5,30000,8.19,29.69,4.7,44,0.2982,0,1
112,1,16.5,30.3,46.8,1.25,1,1,2,1,1,2,0.5,30000,8.19,29.69,4.7,44,0.2982,1,0
113,1,12,5,17,0.54,1,0,2,1,1,2,0.5,30000,8.19,29.69,5.4,44,0.2982,0,0
113,1,14.6,7.3,21.9,0.28,1,0,2,1,1,2,0.5,30000,8.19,29.69,5.4,44,0.2982,0,1
113,1,23.3,24.2,47.5,1.25,1,1,2,1,1,2,0.5,30000,8.19,29.69,5.4,44,0.2982,1,0
114,1,15,6,21,1.21,0,0,3,0,3,3,1,70000,149.19,25.83,6.9,24,0.2982,0,0
114,1,17.9,8.1,26,0.61,0,0,3,0,3,3,1,70000,149.19,25.83,6.9,24,0.2982,0,1
114,1,15.8,6.8,22.6,1,0,1,3,0,3,3,1,70000,149.19,25.83,6.9,24,0.2982,1,0
115,1,15,6,21,1.21,0,0,3,0,3,3,1,70000,149.19,25.83,6.9,23,0.2982,0,0
115,1,17.9,8.1,26,0.61,0,0,3,0,3,3,1,70000,149.19,25.83,6.9,23,0.2982,0,1
115,1,15.8,9.3,25.1,1.25,0,1,3,0,3,3,1,70000,149.19,25.83,6.9,23,0.2982,1,0
116,1,13,4,17,0.49,0,0,5,0,2,2,1,50000,6.68,9.53,5,44,0.6426,0,0
116,1,15.7,5.9,21.6,0.24,0,1,5,0,2,2,1,50000,6.68,9.53,5,44,0.6426,0,1
116,1,22,21.1,43.1,0.5,0,0,5,0,2,2,1,50000,6.68,9.53,5,44,0.6426,1,0
117,1,21,7,28,1.45,1,1,2,0,2,2,1,50000,127.72,24.12,9.4,44,1.8362,0,0
117,1,24.4,9.2,33.6,0.73,1,0,2,0,2,2,1,50000,127.72,24.12,9.4,44,1.8362,0,1
117,1,36.2,35.7,71.9,1.25,1,0,2,0,2,2,1,50000,127.72,24.12,9.4,44,1.8362,1,0
118,1,21,7,28,1.48,1,1,2,0,2,2,1,50000,127.72,24.12,9.7,44,1.8362,0,0
118,1,26.2,9.2,35.4,0.74,1,0,2,0,2,2,1,50000,127.72,24.12,9.7,44,1.8362,0,1
118,1,40.7,28.5,69.2,1.25,1,0,2,0,2,2,1,50000,127.72,24.12,9.7,44,1.8362,1,0
119,1,8,5,13,0.43,0,0,2,1,1,2,0.5,50000,11.1,36.78,2.7,30,0.2982,0,0
119,1,10.3,7,17.3,0.22,0,0,2,1,1,2,0.5,50000,11.1,36.78,2.7,30,0.2982,0,1
119,1,8.4,14.6,23,0.75,0,1,2,1,1,2,0.5,50000,11.1,36.78,2.7,30,0.2982,1,0
120,1,25,7,32,5.68,1,0,3,0,2,1,2,30000,952.15,19.99,7.3,33,0.2982,0,0
120,1,28.3,9.4,37.7,2.84,1,0,3,0,2,1,2,30000,952.15,19.99,7.3,33,0.2982,0,1
120,1,25.9,19,44.9,1.25,1,1,3,0,2,1,2,30000,952.15,19.99,7.3,33,0.2982,1,0
121,1,24,7,31,5.7,1,0,3,0,2,1,2,30000,952.15,19.99,7.6,33,0.2982,0,0
121,1,27.6,9.2,36.8,2.85,1,0,3,0,2,1,2,30000,952.15,19.99,7.6,33,0.2982,0,1
121,1,24.1,19.7,43.8,1.25,1,1,3,0,2,1,2,30000,952.15,19.99,7.6,33,0.2982,1,0
122,1,28,5,33,2.41,1,1,1,1,1,1,1,30000,3.09,35.06,14.4,31,1.8362,0,0
122,1,32,7,39,1.2,1,0,1,1,1,1,1,30000,3.09,35.06,14.4,31,1.8362,0,1
122,1,49.1,30.4,79.5,1.25,1,0,1,1,1,1,1,30000,3.09,35.06,14.4,31,1.8362,1,0
123,1,13,7,20,1.32,1,1,1,1,1,1,1,30000,32.35,35.06,3.3,31,1.8362,0,0
123,1,15.7,9.4,25.1,0.66,1,0,1,1,1,1,1,30000,32.35,35.06,3.3,31,1.8362,0,1
123,1,18.4,19.8,38.2,0.5,1,0,1,1,1,1,1,30000,32.35,35.06,3.3,31,1.8362,1,0
124,1,11,7,18,2.14,0,0,2,0,1,1,1,30000,46.74,75.67,3,23,0.2982,0,0
124,1,13.6,9.4,23,1.07,0,0,2,0,1,1,1,30000,46.74,75.67,3,23,0.2982,0,1
124,1,15.3,22.1,37.4,0.75,0,1,2,0,1,1,1,30000,46.74,75.67,3,23,0.2982,1,0
125,1,10,7,17,2.16,0,0,2,0,1,1,1,30000,46.74,75.67,3.2,23,0.2982,0,0
125,1,12.5,9.2,21.7,1.08,0,0,2,0,1,1,1,30000,46.74,75.67,3.2,23,0.2982,0,1
125,1,15.3,18.1,33.4,0.75,0,1,2,0,1,1,1,30000,46.74,75.67,3.2,23,0.2982,1,0
126,1,10,8,18,2.14,1,0,1,0,1,1,1,15000,46.74,59.6,3,33,0.2982,0,0
126,1,12.5,10.3,22.8,1.07,1,0,1,0,1,1,1,15000,46.74,59.6,3,33,0.2982,0,1
126,1,15.5,14.7,30.2,0.75,1,1,1,0,1,1,1,15000,46.74,59.6,3,33,0.2982,1,0
127,1,16,9,25,4.22,0,0,1,0,1,1,1,30000,982.06,32.1,5.5,52,0.2982,0,0
127,1,19,11.4,30.4,2.11,0,0,1,0,1,1,1,30000,982.06,32.1,5.5,52,0.2982,0,1
127,1,12.4,19.5,31.9,2.3,0,1,1,0,1,1,1,30000,982.06,32.1,5.5,52,0.2982,1,0
128,1,15,6,21,3.48,1,0,1,0,1,1,1,30000,96.49,29.56,5.6,35,0.2982,0,0
128,1,17.9,8.1,26,1.75,1,0,1,0,1,1,1,30000,96.49,29.56,5.6,35,0.2982,0,1
128,1,19.7,14.5,34.2,1.25,1,1,1,0,1,1,1,30000,96.49,29.56,5.6,35,0.2982,1,0
129,1,17,8,25,4.15,1,0,2,0,3,2,1.5,50000,982.06,10.92,4.8,47,0.2982,0,0
129,1,20,10.3,30.3,2.07,1,0,2,0,3,2,1.5,50000,982.06,10.92,4.8,47,0.2982,0,1
129,1,16.2,23.1,39.3,1.25,1,1,2,0,3,2,1.5,50000,982.06,10.92,4.8,47,0.2982,1,0
130,1,18,8,26,4.15,1,0,2,0,3,2,1.5,50000,982.06,10.92,4.8,47,0.2982,0,0
130,1,20.9,10.4,31.3,2.07,1,0,2,0,3,2,1.5,50000,982.06,10.92,4.8,47,0.2982,0,1
130,1,16.2,25.3,41.5,1.25,1,1,2,0,3,2,1.5,50000,982.06,10.92,4.8,47,0.2982,1,0
131,1,8,6,14,2.09,0,0,3,0,1,2,0.5,90000,127.72,16.39,2.4,39,0.2982,0,0
131,1,10.4,8.4,18.8,1.05,0,0,3,0,1,2,0.5,90000,127.72,16.39,2.4,39,0.2982,0,1
131,1,6.3,19.4,25.7,0,0,1,3,0,1,2,0.5,90000,127.72,16.39,2.4,39,0.2982,1,0
132,1,30,4,34,1.07,1,0,4,0,5,2,2.5,115000,13.08,14.18,10.9,43,0.6426,0,0
132,1,33.5,6.3,39.8,0.54,1,1,4,0,5,2,2.5,115000,13.08,14.18,10.9,43,0.6426,0,1
132,1,37.6,50.4,88,0.9,1,0,4,0,5,2,2.5,115000,13.08,14.18,10.9,43,0.6426,1,0
133,1,17,6,23,0.59,1,0,2,1,1,1,1,50000,11.1,25.58,4.3,33,0.2982,0,0
133,1,19.9,8.4,28.3,0.3,1,0,2,1,1,1,1,50000,11.1,25.58,4.3,33,0.2982,0,1
133,1,37,18.5,55.5,1.25,1,1,2,1,1,1,1,50000,11.1,25.58,4.3,33,0.2982,1,0
134,1,14,6,20,0.54,1,0,2,1,1,1,1,50000,11.1,25.58,3.8,33,0.2982,0,0
134,1,16.8,8.1,24.9,0.27,1,0,2,1,1,1,1,50000,11.1,25.58,3.8,33,0.2982,0,1
134,1,38,17.5,55.5,1.25,1,1,2,1,1,1,1,50000,11.1,25.58,3.8,33,0.2982,1,0
135,1,6,7,13,0.19,0,0,1,0,1,1,1,30000,6.97,29.48,1.9,63,0.6426,0,0
135,1,8.1,9.2,17.3,0.1,0,1,1,0,1,1,1,30000,6.97,29.48,1.9,63,0.6426,0,1
135,1,5,21.8,26.8,0.5,0,0,1,0,1,1,1,30000,6.97,29.48,1.9,63,0.6426,1,0
136,1,6,7,13,0.19,0,1,1,0,1,1,1,30000,6.97,29.48,1.9,63,1.8362,0,0
136,1,8,9.2,17.2,0.1,0,0,1,0,1,1,1,30000,6.97,29.48,1.9,63,1.8362,0,1
136,1,5,21.8,26.8,0.5,0,0,1,0,1,1,1,30000,6.97,29.48,1.9,63,1.8362,1,0
137,1,9,5,14,0.31,0,1,2,1,2,2,1,90000,4.28,9.83,3.2,42,1.8362,0,0
137,1,11.4,7,18.4,0.15,0,0,2,1,2,2,1,90000,4.28,9.83,3.2,42,1.8362,0,1
137,1,10.3,14.2,24.5,0.5,0,0,2,1,2,2,1,90000,4.28,9.83,3.2,42,1.8362,1,0
138,1,22,7,29,7.54,1,1,3,1,2,2,1,115000,335.99,4.06,6.7,72,1.8362,0,0
138,1,25.5,9.2,34.7,3.77,1,0,3,1,2,2,1,115000,335.99,4.06,6.7,72,1.8362,0,1
138,1,22.2,16.4,38.6,1.4,1,0,3,1,2,2,1,115000,335.99,4.06,6.7,72,1.8362,1,0
139,1,15,7,22,4.17,1,0,3,1,1,1,1,50000,297.48,9.7,5,19,0.2982,0,0
139,1,17.8,9.4,27.2,2.08,1,0,3,1,1,1,1,50000,297.48,9.7,5,19,0.2982,0,1
139,1,20,19.8,39.8,1.5,1,1,3,1,1,1,1,50000,297.48,9.7,5,19,0.2982,1,0
140,1,11,7,18,4.18,1,0,3,1,1,1,1,50000,297.48,9.7,5.1,19,0.2982,0,0
140,1,14.1,9.2,23.3,2.09,1,0,3,1,1,1,1,50000,297.48,9.7,5.1,19,0.2982,0,1
140,1,14.6,18,32.6,1.5,1,1,3,1,1,1,1,50000,297.48,9.7,5.1,19,0.2982,1,0
141,1,5,5,10,0.17,0,0,2,0,1,2,0.5,50000,4.28,17.32,1.7,29,0.6426,0,0
141,1,7,7,14,0.09,0,1,2,0,1,2,0.5,50000,4.28,17.32,1.7,29,0.6426,0,1
141,1,3.9,12.8,16.7,0.5,0,0,2,0,1,2,0.5,50000,4.28,17.32,1.7,29,0.6426,1,0
142,1,17,7,24,0.68,1,1,5,1,2,1,2,47046.9,19.9,32.1,6.9,47,1.8362,0,0
142,1,21.4,9.2,30.6,0.34,1,0,5,1,2,1,2,47046.9,19.9,32.1,6.9,47,1.8362,0,1
142,1,21.4,30,51.4,1.25,1,0,5,1,2,1,2,47046.9,19.9,32.1,6.9,47,1.8362,1,0
143,1,15,7,22,3.31,0,0,2,0,1,2,0.5,70000,96.49,46.78,3.9,35,0.2982,0,0
143,1,17.8,9.4,27.2,1.66,0,0,2,0,1,2,0.5,70000,96.49,46.78,3.9,35,0.2982,0,1
143,1,6.9,20.4,27.3,0.75,0,1,2,0,1,2,0.5,70000,96.49,46.78,3.9,35,0.2982,1,0
144,1,14,7,21,3.41,0,0,2,0,1,2,0.5,70000,96.49,46.78,4.9,35,0.2982,0,0
144,1,16.8,9.2,26,1.71,0,0,2,0,1,2,0.5,70000,96.49,46.78,4.9,35,0.2982,0,1
144,1,7.2,24.2,31.4,0.75,0,1,2,0,1,2,0.5,70000,96.49,46.78,4.9,35,0.2982,1,0
145,1,13,5,18,0.43,1,1,4,1,2,2,1,70000,8.23,32.1,4.4,36,1.8362,0,0
145,1,15.7,7.3,23,0.21,1,0,4,1,2,2,1,70000,8.23,32.1,4.4,36,1.8362,0,1
145,1,28,28.3,56.3,1,1,0,4,1,2,2,1,70000,8.23,32.1,4.4,36,1.8362,1,0
146,1,11,9,20,4,0,0,3,0,1,2,0.5,115000,982.06,29.69,3.3,35,0.2982,0,0
146,1,13.5,11.4,24.9,2,0,0,3,0,1,2,0.5,115000,982.06,29.69,3.3,35,0.2982,0,1
146,1,6,16.5,22.5,0.75,0,1,3,0,1,2,0.5,115000,982.06,29.69,3.3,35,0.2982,1,0
147,1,15,8,23,5.36,0,0,3,1,1,2,0.5,115000,1480.52,29.69,4.1,36,0.2982,0,0
147,1,17.8,10.4,28.2,2.68,0,0,3,1,1,2,0.5,115000,1480.52,29.69,4.1,36,0.2982,0,1
147,1,6.9,19.2,26.1,0.75,0,1,3,1,1,2,0.5,115000,1480.52,29.69,4.1,36,0.2982,1,0
148,1,11,8,19,1.05,0,0,1,0,2,1,2,70000,106.7,28.54,3.1,30,0.2982,0,0
148,1,13.6,10.4,24,0.53,0,0,1,0,2,1,2,70000,106.7,28.54,3.1,30,0.2982,0,1
148,1,19.4,15.9,35.3,0.75,0,1,1,0,2,1,2,70000,106.7,28.54,3.1,30,0.2982,1,0
149,1,10,8,18,1.04,0,0,1,0,2,1,2,70000,106.7,28.54,3,30,0.2982,0,0
149,1,12.5,10.3,22.8,0.52,0,0,1,0,2,1,2,70000,106.7,28.54,3,30,0.2982,0,1
149,1,19.4,13.8,33.2,0.75,0,1,1,0,2,1,2,70000,106.7,28.54,3,30,0.2982,1,0
150,1,9,5,14,0.37,1,1,2,1,2,2,1,50000,0.94,24.05,3.8,58,1.8362,0,0
150,1,11.4,7,18.4,0.18,1,0,2,1,2,2,1,50000,0.94,24.05,3.8,58,1.8362,0,1
150,1,16,30.5,46.5,1,1,0,2,1,2,2,1,50000,0.94,24.05,3.8,58,1.8362,1,0
151,1,19,3,22,0.92,1,1,2,0,2,2,1,30000,0.36,2.8,9.4,25,1.8362,0,0
151,1,23.8,4.4,28.2,0.46,1,0,2,0,2,2,1,30000,0.36,2.8,9.4,25,1.8362,0,1
151,1,65,48.4,113.4,4.75,1,0,2,0,2,2,1,30000,0.36,2.8,9.4,25,1.8362,1,0
152,1,2.2,4,6.2,1.06,1,1,2,0,2,2,1,30000,3.06,2.8,10.8,39.58,1.8362,0,0
152,1,3.4,5.6,9,0.53,1,0,2,0,2,2,1,30000,3.06,2.8,10.8,39.58,1.8362,0,1
152,1,45.7,39,84.7,2.75,1,0,2,0,2,2,1,30000,3.06,2.8,10.8,39.58,1.8362,1,0
153,1,36,5,41,3.02,0,0,2,0,2,1,2,50000,149.19,1.88,25.4,55,0.2982,0,0
153,1,44.4,6.8,51.2,1.52,0,0,2,0,2,1,2,50000,149.19,1.88,25.4,55,0.2982,0,1
153,1,43,17.6,60.6,3.3,0,1,2,0,2,1,2,50000,149.19,1.88,25.4,55,0.2982,1,0
154,1,48,7,55,3.12,1,0,3,1,1,2,0.5,50000,216.42,19.93,24.2,28,0.2982,0,0
154,1,52.4,9.4,61.8,1.57,1,0,3,1,1,2,0.5,50000,216.42,19.93,24.2,28,0.2982,0,1
154,1,45.3,22.8,68.1,3.25,1,1,3,1,1,2,0.5,50000,216.42,19.93,24.2,28,0.2982,1,0
155,1,45,7,52,3.16,1,0,3,1,1,2,0.5,50000,216.42,19.93,24.6,28,0.2982,0,0
155,1,50.4,9.2,59.6,1.59,1,0,3,1,1,2,0.5,50000,216.42,19.93,24.6,28,0.2982,0,1
155,1,38.3,20.2,58.5,3.25,1,1,3,1,1,2,0.5,50000,216.42,19.93,24.6,28,0.2982,1,0
156,1,29,6,35,4.51,0,0,5,1,4,3,1.3,90000,149.19,1.98,20.5,49,0.6426,0,0
156,1,35.9,8,43.9,2.25,0,1,5,1,4,3,1.3,90000,149.19,1.98,20.5,49,0.6426,0,1
156,1,22.7,25,47.7,3.45,0,0,5,1,4,3,1.3,90000,149.19,1.98,20.5,49,0.6426,1,0
157,1,42,6,48,4.42,0,1,5,1,4,3,1.3,90000,149.19,1.98,19.6,49,1.8362,0,0
157,1,46.1,8.4,54.5,2.21,0,0,5,1,4,3,1.3,90000,149.19,1.98,19.6,49,1.8362,0,1
157,1,23.2,26.5,49.7,3.65,0,0,5,1,4,3,1.3,90000,149.19,1.98,19.6,49,1.8362,1,0
158,1,13,3,16,0.81,0,0,1,0,1,1,1,15000,6.68,5.25,8.3,70,0.6426,0,0
158,1,16.5,4.4,20.9,0.41,0,1,1,0,1,1,1,15000,6.68,5.25,8.3,70,0.6426,0,1
